Date,Open,High,Low,Close,Volume,Ticker,MA20,MA50,MA200,BB_mid,BB_upper,BB_lower,Daily_Return,Cumulative_Return,RSI,MACD,Signal,MACD_Hist,ATR,OBV
2022-10-03,163.89,164.22,162.8,163.44,58201057.0,AMZN,165.71699999999998,157.915,,165.71699999999998,175.63886124305014,155.79513875694983,-0.05318039624608972,-0.11720859889813073,45.628589661774086,2.759256711971233,2.8662206067171665,-0.10696389474593371,3.9742857142857173,-915928701.0
2022-10-04,167.12,167.43,165.58,166.62,82845778.0,AMZN,165.6,158.3948,,165.6,175.41545934255183,155.78454065744816,0.019456681350954463,-0.10003240790752899,54.80640854472629,2.569985891277099,2.806973663629153,-0.23698777235205393,3.867857142857145,-833082923.0
2022-10-05,169.49,169.62,169.43,169.55,68241064.0,AMZN,165.7065,158.96220000000002,,165.7065,175.65048686326904,155.76251313673097,0.017584923778658057,-0.0842065463973205,64.07812136712393,2.6261413919722827,2.770807209297779,-0.14466581732549644,3.711428571428574,-764841859.0
2022-10-06,162.9,163.71,162.75,163.34,36702891.0,AMZN,165.413,159.38559999999998,,165.413,175.2676982650288,155.55830173497122,-0.03662636390445306,-0.11774873069028813,58.00884024415913,2.1448257142608043,2.6456109102903844,-0.5007851960295802,4.023571428571431,-801544750.0
2022-10-07,161.44,161.5,159.04,159.84,46040081.0,AMZN,164.84699999999998,159.7484,147.811,164.84699999999998,174.61181136800167,155.0821886319983,-0.021427696828700826,-0.13665334341579316,51.748971193415656,1.4640817990822086,2.4093050880487494,-0.9452232889665408,4.148571428571431,-847584831.0
2022-10-10,162.01,162.19,161.99,162.14,85829332.0,AMZN,164.429,160.1442,147.696,164.429,173.88579126620942,154.97220873379058,0.014389389389389384,-0.12423031219617553,52.443723382681,1.0975265174000413,2.146949373919008,-1.0494228565189667,4.196428571428574,-761755499.0
2022-10-11,163.67,164.37,163.37,164.12,119398542.0,AMZN,164.2575,160.635,147.5854,164.2575,173.59968925092093,154.91531074907905,0.012211668928086894,-0.11353570271146118,48.30246913580248,0.9557806241458877,1.908715623964384,-0.9529349998184964,3.8142857142857167,-642356957.0
2022-10-12,170.3,170.51,170.08,170.36,98317590.0,AMZN,164.6605,161.238,147.5139,164.6605,174.336557211381,154.98444278861902,0.03802096027297108,-0.07983147888084641,55.775708341589066,1.331611840267044,1.7932948672249163,-0.4616830269578722,4.150714285714287,-544039367.0
2022-10-13,174.94,175.51,174.82,175.25,83001304.0,AMZN,165.551,161.9398,147.4708,165.551,175.69590777110542,155.40609222889455,0.02870392110824138,-0.053419034244355124,57.20038350910833,2.0009769031509563,1.8348312744101243,0.16614562874083205,4.282142857142857,-461038063.0
2022-10-14,175.27,175.32,175.27,175.29,81878583.0,AMZN,166.529,162.5846,147.45345,166.529,176.45644605944472,156.60155394055528,0.00022824536376608862,-0.053202981527492144,61.259228876127956,2.50579594782468,1.9690242090930354,0.5367717387316446,3.9785714285714278,-379159480.0
2022-10-17,170.2,170.31,167.7,169.17,104771173.0,AMZN,167.0805,163.125,147.4564,167.0805,176.24161800807752,157.91938199192248,-0.03491357179531063,-0.08625904720751809,51.53100775193798,2.3845482369812885,2.052129014670686,0.3324192223106026,4.248571428571428,-483930653.0
2022-10-18,168.11,168.59,166.52,168.44,56746691.0,AMZN,167.516,163.58520000000001,147.45015,167.516,176.0096394778078,159.02236052219217,-0.004315185907666774,-0.09020200929026623,50.471425822589964,2.2041456346170207,2.082532338659953,0.12161329595706771,4.2971428571428545,-540677344.0
2022-10-19,168.11,168.36,168.06,168.11,118092515.0,AMZN,167.6385,163.94740000000002,147.4584,167.6385,176.08999697110872,159.18700302889127,-0.0019591545951079814,-0.09198444420438523,45.56274796408435,2.0113613092932496,2.0682981327866123,-0.05693682349336271,4.001428571428568,-658769859.0
2022-10-20,168.62,168.87,168.19,168.33,109467814.0,AMZN,167.8285,164.2872,147.46035,167.8285,176.1556964701609,159.50130352983908,0.001308666944262571,-0.09079615426163934,45.51724137931035,1.854947820116024,2.0256280702524947,-0.1706802501364706,3.96285714285714,-549302045.0
2022-10-21,174.07,174.51,173.91,174.02,78566449.0,AMZN,168.1425,164.731,147.4733,168.1425,176.9172289656765,159.36777103432354,0.03380264955741685,-0.06006265528788979,61.92515779981968,2.165165766542799,2.053535609510556,0.1116301570322431,3.702857142857139,-470735596.0
2022-10-24,170.46,170.52,170.38,170.5,79886953.0,AMZN,168.452,165.08599999999998,147.46880000000002,168.452,177.0932026453454,159.8107973546546,-0.020227560050568916,-0.07907529437182625,54.340044742729305,2.102742040620285,2.063376895732502,0.0393651448877832,3.6778571428571394,-550622549.0
2022-10-25,173.96,174.07,173.87,174.0,20073859.0,AMZN,168.77249999999998,165.453,147.4767,168.77249999999998,177.74810641552122,159.79689358447874,0.02052785923753664,-0.06017068164632122,54.91495471614755,2.309073969990152,2.1125163105840317,0.19655765940612024,3.718571428571425,-530548690.0
2022-10-26,182.69,182.87,181.68,182.11,23621075.0,AMZN,169.4805,165.98860000000002,147.55295,169.4805,180.23962630966847,158.72137369033155,0.04660919540229891,-0.01636599330236521,69.89612041551835,3.0913673736846192,2.308286523204149,0.78308085048047,3.866428571428567,-506927615.0
2022-10-27,180.24,181.06,179.46,179.57,98730669.0,AMZN,169.841,166.3896,147.6016,169.841,181.4555243009292,158.22647569907082,-0.013947614079402704,-0.03008534082316039,71.34819303181129,3.4664249706112003,2.5399142126855594,0.9265107579256409,3.748571428571424,-605658284.0
2022-10-28,176.55,178.15,176.07,177.28,117214994.0,AMZN,170.074,166.6674,147.67135,170.074,182.1028397305472,158.04516026945282,-0.012752686974438876,-0.04245435886356219,66.38528138528139,3.538092034065272,2.739549776961502,0.7985422571037701,3.8307142857142815,-722873278.0
2022-10-31,180.41,180.83,180.12,180.68,50861694.0,AMZN,170.936,167.003,147.7668,170.936,183.4252212896196,158.4467787103804,0.01917870036101088,-0.024089877930214443,67.38765224695506,3.8251463768390863,2.956669096937019,0.8684772799020672,3.924999999999995,-672011584.0
2022-11-01,185.43,185.97,185.28,185.39,30562774.0,AMZN,171.8745,167.46120000000002,147.90359999999998,171.8745,185.74292453011174,158.0060754698883,0.02606818684967882,0.0013503294803935972,66.30505532653501,4.382181586968528,3.241771594943321,1.1404099920252073,3.846428571428567,-641448810.0
2022-11-02,184.17,184.87,182.62,184.42,57258111.0,AMZN,172.618,167.80579999999998,148.03495,172.618,187.51775711564792,157.71824288435207,-0.005232213172231548,-0.0038889489035320857,60.872658287882366,4.691286875964863,3.53167465114763,1.1596122248172334,3.676428571428567,-698706921.0
2022-11-03,184.51,185.16,184.46,185.0,50742194.0,AMZN,173.701,168.22979999999998,148.17115,173.701,188.90687130372024,158.49512869627975,0.0031449951198352366,-0.0007561845090197084,61.3673612737064,4.926269232005126,3.8105935673191293,1.1156756646859964,3.724285714285711,-647964727.0
2022-11-04,179.97,180.02,179.8,179.81,66451431.0,AMZN,174.6995,168.59120000000001,148.3081,174.6995,188.64330069761394,160.75569930238606,-0.028054054054054034,-0.028789024521982842,62.73336524652946,4.64021530318189,3.9765179144916813,0.6636973886902084,3.5535714285714244,-714416158.0
2022-11-07,183.51,184.21,182.31,182.85,70881852.0,AMZN,175.73499999999999,169.09380000000002,148.47025,175.73499999999999,188.79989792898436,162.6701020710156,0.016906734886825037,-0.012369018040401247,66.34157405307326,4.605726153212913,4.102359562235928,0.5033665909769853,3.6785714285714266,-643534306.0
2022-11-08,181.34,182.0,179.73,180.49,103361338.0,AMZN,176.5535,169.585,148.6435,176.5535,188.5630387965279,164.54396120347212,-0.012906754170084689,-0.02511612833531318,63.42150910667822,4.337955723428536,4.14947879447445,0.18847692895408574,3.874285714285713,-746895644.0
2022-11-09,180.96,181.41,180.76,180.76,38823664.0,AMZN,177.0735,170.00400000000002,148.82805,177.0735,188.8522949968999,165.2947050031001,0.001495927752229953,-0.023657772496488594,63.46112194065408,4.100267144840444,4.1396364645476496,-0.039369319707205364,3.885714285714284,-708071980.0
2022-11-10,179.92,180.48,179.13,179.73,116750510.0,AMZN,177.29749999999999,170.364,149.00205,177.29749999999999,189.10065189840785,165.49434810159212,-0.005698163310466908,-0.02922112995570869,56.87786075644421,3.7851519662333715,4.068739564884794,-0.28358759865142247,3.5607142857142855,-824822490.0
2022-11-11,183.48,183.93,182.55,183.15,115871882.0,AMZN,177.6905,170.77759999999998,149.21755,177.6905,189.7331968041148,165.64780319588516,0.019028542814221394,-0.010748622663929397,65.2740883844482,3.7679517326667735,4.00858199844119,-0.24063026577441615,3.6007142857142855,-708950608.0
2022-11-14,182.51,183.57,180.62,181.24,116408757.0,AMZN,178.29399999999998,171.118,149.39765,178.29399999999998,189.73346888719496,166.854531112805,-0.01042861042861043,-0.02106513989413361,59.09090909090911,3.559171472947469,3.9186998933424455,-0.3595284203949767,3.556428571428571,-825359365.0
2022-11-15,178.49,178.55,176.85,177.59,69560276.0,AMZN,178.7515,171.2906,149.5673,178.7515,189.22251317171148,168.2804868282885,-0.020139042154049935,-0.040779950307874624,43.60859728506785,3.0638687455554248,3.7477336637850414,-0.6838649182296166,3.2364285714285717,-894919641.0
2022-11-16,177.48,177.48,177.4,177.44,68267717.0,AMZN,179.21800000000002,171.491,149.72545,179.21800000000002,188.45096291612708,169.98503708387295,-0.0008446421532743997,-0.041590147996110605,46.7697907188353,2.6289293580481967,3.523972802637673,-0.8950434445894762,3.0607142857142855,-963187358.0
2022-11-17,181.53,181.98,181.46,181.75,43832118.0,AMZN,179.889,171.7418,149.86894999999998,179.889,187.618421303323,172.15957869667702,0.02428990081154203,-0.018310467754131476,56.38753929694198,2.602023235550547,3.339582889220248,-0.7375596536697011,3.134999999999999,-919355240.0
2022-11-18,180.87,181.21,180.6,181.07,59601482.0,AMZN,180.24150000000003,171.94,150.03674999999998,180.24150000000003,187.47080083247127,173.0121991675288,-0.003741403026134793,-0.021983363940801026,50.60427641772542,2.497045239456355,3.1710753592674696,-0.6740301198111145,2.963571428571427,-978956722.0
2022-11-21,188.36,188.38,188.08,188.36,63016267.0,AMZN,181.13449999999997,172.2972,150.24855,181.13449999999997,187.6768719342736,174.59212806572634,0.04026067266802902,0.01739224370746517,54.26111908177909,2.9678796272520174,3.1304362128643795,-0.16255658561236208,3.107857142857142,-915940455.0
2022-11-22,191.29,191.65,191.1,191.14,102625672.0,AMZN,181.9915,172.769,150.47895,181.9915,189.0675151587156,174.9154848412844,0.01475897218093003,0.032407907529437674,59.16530278232406,3.52471135982978,3.2092912422574598,0.31542011757232036,3.145,-813314783.0
2022-11-23,189.82,190.15,189.74,189.97,29622971.0,AMZN,182.3845,173.3224,150.7182,182.3845,190.31028596468218,174.45871403531783,-0.006121167730459232,0.026088365561197646,56.671140939597315,3.8274745536177193,3.332927904529512,0.49454664908820734,3.192142857142855,-842937754.0
2022-11-24,188.61,190.15,188.47,189.75,68788053.0,AMZN,182.8935,173.9686,150.93885,182.8935,191.3481275712464,174.43887242875357,-0.0011580775911985697,0.024900075618451645,65.39653035935565,4.003514382897521,3.4670452002031142,0.5364691826944066,2.940714285714285,-911725807.0
2022-11-25,191.65,191.93,191.21,191.83,26350104.0,AMZN,183.621,174.6906,151.1728,183.621,192.5334157041888,174.70858429581122,0.010961791831357148,0.036134816895323274,64.33588761174971,4.261739156459782,3.625983991454448,0.6357551650053344,2.782142857142856,-885375703.0
2022-11-28,197.03,197.21,196.79,197.05,64957217.0,AMZN,184.4395,175.46880000000002,151.4123,184.4395,195.05813005338206,173.82086994661796,0.027211593598498673,0.06432969644593367,74.22469280280866,4.8318954416557744,3.867166281494714,0.9647291601610606,2.943571428571427,-820418486.0
2022-11-29,206.89,207.16,206.32,206.51,68798495.0,AMZN,185.4955,176.4044,151.70805000000001,185.4955,200.0013136802587,170.98968631974128,0.0480081197665565,0.11542616398401284,79.68641918376758,5.978178623029777,4.289368749801726,1.6888098732280508,3.5999999999999983,-751619991.0
2022-11-30,211.91,211.92,211.85,211.9,41973195.0,AMZN,186.8695,177.32920000000001,152.02485000000001,186.8695,205.55116506159854,168.18783493840144,0.026100430971865762,0.14453926758129065,83.69997904881626,7.238107854897947,4.879116570820971,2.3589912840769767,3.8699999999999983,-709646796.0
2022-12-01,215.99,216.31,215.81,216.14,68632436.0,AMZN,188.42649999999998,178.3614,152.3699,188.42649999999998,211.195611371146,165.65738862885397,0.020009438414346326,0.16744085556875943,83.97528321318228,8.48097995559354,5.599489247775485,2.881490707818055,3.884999999999997,-641014360.0
2022-12-02,218.85,220.44,217.96,219.96,56745119.0,AMZN,190.434,179.40580000000003,152.74075,190.434,216.80012851048963,164.06787148951037,0.01767372998982153,0.18807389002916786,88.3670233848593,9.662820148952278,6.412155428010844,3.250664720941434,3.98142857142857,-584269241.0
2022-12-05,223.29,228.54,222.24,225.75,52207173.0,AMZN,192.579,180.63460000000003,153.13675,192.579,223.01358136984925,162.14441863015077,0.026322967812329567,0.2193475207950748,95.77946768060836,10.940526053732441,7.317829553155164,3.622696500577277,4.280714285714282,-532062068.0
2022-12-06,219.75,220.06,219.17,219.37,113107923.0,AMZN,194.523,181.6702,153.49135,194.523,226.6273817963592,162.4186182036408,-0.028261351052048744,0.18488711245543987,85.63657997620263,11.307953459999169,8.115854334523965,3.1920991254752042,4.737142857142855,-645169991.0
2022-12-07,224.42,225.41,223.27,224.18,42037992.0,AMZN,196.69400000000002,182.7948,153.8838,196.69400000000002,230.69597046921788,162.69202953078215,0.021926425673519656,0.21086745165820542,85.75762683296816,11.850662072202425,8.862815882059657,2.9878461901427684,4.844285714285712,-603131999.0
2022-12-08,222.9,225.07,222.22,224.0,60018085.0,AMZN,198.9075,183.8276,154.28869999999998,198.9075,234.00581357472277,163.80918642527723,-0.0008029262200017762,0.20989521443232229,86.4864864864865,12.126451872963372,9.5155430802404,2.610908792722972,4.965714285714283,-663150084.0
2022-12-09,229.85,229.88,229.83,229.87,99511337.0,AMZN,201.24349999999998,184.97260000000003,154.73315,201.24349999999998,238.10090618283408,164.3860938171659,0.0262053571428571,0.24160095063195497,86.1522382860129,12.672595427713844,10.14695354973509,2.525641877978755,4.863571428571425,-563638747.0
2022-12-12,238.94,239.8,237.67,237.72,27917469.0,AMZN,204.06750000000002,186.4582,155.21894999999998,204.06750000000002,243.0644509604358,165.07054903956424,0.03414973680776079,0.2840012963163019,87.27592829705507,13.58227946146178,10.834018732080427,2.7482607293813537,5.33785714285714,-535721278.0
2022-12-13,239.67,240.24,239.39,239.9,82300483.0,AMZN,207.183,187.9238,155.73735,207.183,247.21562779809946,167.15037220190052,0.009170452633350257,0.2957761693853309,89.32115293747047,14.314114194894358,11.530037824643214,2.784076370251144,5.417857142857143,-453420795.0
2022-12-14,232.63,235.04,231.02,233.5,47551874.0,AMZN,209.98600000000002,189.2028,156.2277,209.98600000000002,249.08965679494648,170.88234320505356,-0.02667778240933727,0.26120773468726455,81.39801923352948,14.213823867015094,12.066795033117591,2.1470288338975028,5.932142857142856,-500972669.0
2022-12-15,229.95,230.51,229.07,229.32,109641586.0,AMZN,212.3645,190.52239999999998,156.68015,212.3645,249.9959328160595,174.73306718394048,-0.017901498929336235,0.23863022577508985,76.11815521805767,13.639820631588151,12.381400152811704,1.258420478776447,6.092857142857142,-610614255.0
2022-12-16,221.46,224.72,219.93,223.09,40549391.0,AMZN,214.46549999999996,191.7874,157.1218,214.46549999999996,249.33065103713497,179.60034896286496,-0.02716727716727707,0.2049800151236909,67.88953009068425,12.5376833886572,12.412656799980805,0.12502658867639482,6.379285714285713,-651163646.0
2022-12-19,229.97,231.62,228.92,229.39,24777662.0,AMZN,216.517,193.13240000000002,157.5985,216.517,249.70250609433248,183.33149390566751,0.02823972387825524,0.23900831802959965,66.43205975294455,12.033870068541376,12.33689945369292,-0.30302938515154487,6.266428571428571,-626385984.0
2022-12-20,229.58,229.62,229.51,229.57,73473005.0,AMZN,218.43849999999998,194.4414,158.04995,218.43849999999998,249.8395226283381,187.03747737166185,0.0007846898295480464,0.239980555255483,63.71681415929203,11.516365386757883,12.172792640305914,-0.6564272535480313,5.896428571428572,-552912979.0
2022-12-21,219.98,221.25,219.29,220.31,54385221.0,AMZN,219.95549999999997,195.4404,158.46405000000001,219.95549999999997,248.35355884767358,191.55744115232636,-0.04033628087293628,0.1899643513017184,53.00302462912287,10.240982910867586,11.78643069441825,-1.5454477835506637,6.315714285714287,-607298200.0
2022-12-22,217.74,217.85,217.73,217.77,106423723.0,AMZN,221.35649999999995,196.29080000000002,158.87905,221.35649999999995,245.99615334257464,196.71684665742526,-0.01152920884208608,0.17624500378092334,48.393250183418935,8.922424185758445,11.21362939268629,-2.2912052069278452,6.192857142857144,-713721923.0
2022-12-23,208.33,212.4,207.72,210.16,115498190.0,AMZN,222.273,196.9882,159.25185,222.273,243.4018399562041,201.1441600437959,-0.034945125591220205,0.13514097439775363,38.859511219093896,7.180619780778244,10.407027470304682,-3.2264076895264377,6.297857142857146,-829220113.0
2022-12-26,210.27,211.53,209.69,211.16,68970427.0,AMZN,222.97850000000003,197.828,159.62955,222.97850000000003,241.31957759562056,204.6374224043795,0.004758279406166688,0.14054229231932647,43.64452701656603,5.813899864844728,9.48840194921269,-3.674502084367962,5.959285714285717,-760249686.0
2022-12-27,218.2,218.2,217.78,218.17,26887448.0,AMZN,223.56150000000002,198.82260000000002,160.02945,223.56150000000002,240.3762132000565,206.74678679994355,0.03319757529835199,0.17840553094955225,45.500823476568335,5.236054918004015,8.637932542970955,-3.4018776249669394,6.030714285714288,-733362238.0
2022-12-28,233.06,233.18,233.05,233.11,68352814.0,AMZN,224.62199999999999,200.12260000000003,160.52805,224.62199999999999,241.0099244374807,208.23407556251928,0.06847870926341848,0.2591012206978509,55.58553034947885,5.915452125829631,8.09343645954269,-2.1779843337130593,6.8992857142857185,-665009424.0
2022-12-29,238.37,238.62,234.66,236.72,114950793.0,AMZN,225.651,201.49040000000002,161.04375,225.651,242.37740383535316,208.92459616464686,0.015486251126077821,0.27859997839472905,54.319586328666915,6.6683080336607645,7.808410774366306,-1.140102740705541,6.872857142857147,-550058631.0
2022-12-30,233.09,233.35,232.86,232.99,82782895.0,AMZN,226.3025,202.6698,161.5391,226.3025,243.11041902959508,209.49458097040494,-0.015757012504224344,0.2584530625472623,46.85379805773581,6.884610433999569,7.623650706292958,-0.7390402722933889,6.439285714285717,-632841526.0
2023-01-02,227.6,227.97,227.59,227.7,75554779.0,AMZN,226.4,203.81380000000001,162.0092,226.4,243.21704523768898,209.58295476231103,-0.022704837117472954,0.22988009074214166,42.207460398569225,6.55362672561543,7.409645910157453,-0.8560191845420224,6.645000000000002,-708396305.0
2023-01-03,222.39,223.07,221.1,221.7,76931887.0,AMZN,226.5165,204.7678,162.4597,226.5165,243.15987677655824,209.87312322344178,-0.026350461133069825,0.19747218321270443,42.424242424242415,5.740991321888629,7.075914992503688,-1.3349236706150593,6.482142857142859,-785328192.0
2023-01-04,226.27,226.9,225.63,226.72,67583833.0,AMZN,226.6435,205.66,162.93220000000002,226.6435,243.25053119956482,210.03646880043516,0.022643211547135778,0.22458679917900026,48.34857723577236,5.439342600200803,6.748600514043112,-1.309257913842309,6.53714285714286,-717744359.0
2023-01-05,228.25,228.27,226.81,227.64,102072882.0,AMZN,226.8255,206.6214,163.39170000000001,226.8255,243.39027870918815,210.26072129081186,0.0040578687367678334,0.22955601166684736,53.099032829314794,5.214411634773597,6.44176273818921,-1.2273511034156126,5.977142857142861,-615671477.0
2023-01-06,226.05,226.38,225.97,226.12,106714329.0,AMZN,226.638,207.5982,163.84220000000002,226.638,243.14246268199042,210.1335373180096,-0.0066772096292391225,0.22134600842605656,47.61765991548887,4.857506614740629,6.1249115134994945,-1.2674048987588655,5.487142857142861,-722385806.0
2023-01-09,224.19,224.22,224.16,224.18,23717732.0,AMZN,225.961,208.4682,164.28040000000001,225.961,241.64170607970365,210.28029392029637,-0.00857951530160972,0.2108674516582052,46.17133115499362,4.3677661390482285,5.773482438609242,-1.4057162995610133,5.610714285714288,-746103538.0
2023-01-10,219.57,220.04,219.55,219.65,99833744.0,AMZN,224.94850000000002,209.15339999999998,164.6902,224.94850000000002,239.40701746786576,210.4899825321343,-0.02020697653671155,0.18639948147348018,49.49741090466038,3.572923702092112,5.3333706913058165,-1.7604469892137047,5.20714285714286,-845937282.0
2023-01-11,213.75,214.69,213.24,213.59,115582209.0,AMZN,223.95300000000003,209.73680000000002,165.07299999999998,223.95300000000003,238.67175581126796,209.2342441887321,-0.027589346687912575,0.15366749486874864,46.97889563457647,2.4260480184131836,4.75190615672729,-2.325858138314106,5.480714285714287,-961519491.0
2023-01-12,212.64,212.66,212.6,212.64,27445792.0,AMZN,223.11899999999997,210.28960000000004,165.46099999999998,223.11899999999997,238.43542791941638,207.80257208058356,-0.004447773772180419,0.1485362428432544,51.9833653230966,1.4240679469449447,4.086338514770821,-2.6622705678258765,4.83357142857143,-988965283.0
2023-01-13,214.36,215.09,214.05,214.18,99270902.0,AMZN,222.67350000000002,210.977,165.8519,222.67350000000002,238.50319930226573,206.8438006977343,0.00724228743416111,0.15685427244247663,52.394544877894084,0.7456611337211427,3.4182030385608857,-2.672541904839743,4.877142857142859,-889694381.0
2023-01-16,208.79,210.44,208.67,209.69,73907992.0,AMZN,221.68850000000003,211.51379999999997,166.19805,221.68850000000003,238.19564330222374,205.18135669777632,-0.020963675413203875,0.13260235497461448,42.9963660389825,-0.15252837673875774,2.704056755500957,-2.8565851322397147,4.767857142857147,-963602373.0
2023-01-17,206.81,207.3,206.77,207.07,21930857.0,AMZN,220.56350000000003,212.04539999999997,166.52085,220.56350000000003,237.8571097416035,203.26989025839657,-0.012494634937288418,0.11845090202009345,22.998755703027783,-1.0635027410394002,1.9505448561928855,-3.0140475972322855,3.904285714285716,-985533230.0
2023-01-18,211.98,212.41,211.21,211.34,108648174.0,AMZN,220.115,212.65699999999998,166.8685,220.115,237.89472292721587,202.33527707278415,0.02062104602308401,0.1415145295452096,24.038461538461576,-1.4244826248528284,1.2755393599837428,-2.700021984836571,3.89214285714286,-876885056.0
2023-01-19,208.69,208.7,208.69,208.7,112364548.0,AMZN,219.66150000000002,213.2364,167.18435000000002,219.66150000000002,238.14194801804092,201.18105198195911,-0.01249171950411665,0.12725505023225714,24.58673362628167,-1.901666492514579,0.6400981894840785,-2.5417646819986572,3.80571428571429,-989249604.0
2023-01-20,212.41,213.36,209.84,210.88,24316954.0,AMZN,219.6975,213.791,167.4962,219.6975,238.10266732362595,201.29233267637403,0.010445615716339285,0.13902992330128594,31.177260519248023,-2.0799539501696245,0.09608776155333787,-2.1760417117229625,3.7528571428571484,-964932650.0
2023-01-23,200.04,201.09,200.01,200.09,111947791.0,AMZN,219.144,214.168,167.7341,219.144,239.22017745121747,199.06782254878254,-0.051166540212443046,0.08074970292751482,28.158479886800123,-3.0566754175612516,-0.5344648742695801,-2.5222105432916715,4.0578571428571495,-1076880441.0
2023-01-24,192.39,192.57,192.04,192.14,55285644.0,AMZN,217.84249999999997,214.459,167.9637,217.84249999999997,241.27837252595404,194.4066274740459,-0.03973212054575448,0.03780922545101051,17.00381679389315,-4.421267160759129,-1.31182533156749,-3.1094418291916393,4.261428571428577,-1132166085.0
2023-01-25,189.88,190.43,189.72,190.11,51462328.0,AMZN,215.69250000000002,214.71239999999997,168.17940000000002,215.69250000000002,241.04241155388132,190.34258844611873,-0.010565212865618734,0.026844550070217688,14.931788450756926,-5.601944256874162,-2.1698491166288245,-3.432095140245338,4.323571428571433,-1183628413.0
2023-01-26,194.89,195.29,194.58,194.67,54114079.0,AMZN,213.58999999999997,214.97079999999997,168.3884,213.58999999999997,238.56921325296224,188.6107867470377,0.02398611330282452,0.05147455979258986,22.192749778956667,-6.0993756654329445,-2.9557544263896487,-3.143621239043296,4.574285714285717,-1129514334.0
2023-01-27,193.22,193.77,192.96,193.53,62521196.0,AMZN,211.61700000000002,215.22,168.56224999999998,211.61700000000002,236.37691760891215,186.85708239108789,-0.005856064108491266,0.04531705736199676,22.511210762331856,-6.5105327443273495,-3.6667100899771894,-2.84382265435016,4.556428571428573,-1192035530.0
2023-01-30,198.14,198.55,197.62,198.42,118531582.0,AMZN,210.15300000000002,215.4212,168.76144999999997,210.15300000000002,234.36537708715605,185.940622912844,0.02526740040303821,0.07172950199848804,31.081803600071282,-6.368384783411841,-4.20704502866412,-2.161339754747721,4.584285714285717,-1073503948.0
2023-01-31,200.8,201.65,200.79,201.42,43721431.0,AMZN,209.13899999999998,215.6268,168.98575,209.13899999999998,233.01148748973338,185.26651251026658,0.015119443604475258,0.08793345576320655,38.52968897266728,-5.945124873481888,-4.554660997627674,-1.3904638758542136,4.357142857142861,-1029782517.0
2023-02-01,206.35,206.57,206.2,206.35,40070391.0,AMZN,208.1205,215.95440000000002,169.24869999999999,208.1205,230.52794469802038,185.7130553019796,0.024476218846192,0.1145619531165607,44.48535858320183,-5.1524839198503685,-4.674225582072213,-0.4782583377781551,4.654285714285718,-989712126.0
2023-02-02,217.18,217.18,217.08,217.1,29034107.0,AMZN,207.5935,216.5014,169.56615,207.5935,228.51445627783423,186.67254372216578,0.05209595347710194,0.17262612077346895,52.20410628019323,-3.615201304670677,-4.4624207265919065,0.8472194219212295,5.252857142857146,-960678019.0
2023-02-03,222.15,223.75,220.54,221.16,87217997.0,AMZN,207.3455,217.088,169.9052,207.3455,227.44315157792,187.24784842207998,0.018701059419622412,0.1945554715350548,58.71448108190245,-2.0457040841775154,-3.9790773981090286,1.9333733139315132,5.334285714285717,-873460022.0
2023-02-06,219.57,219.57,219.55,219.56,100577083.0,AMZN,207.1145,217.5382,170.2288,207.1145,226.49069535192322,187.73830464807676,-0.007234581298607323,0.18591336286053828,59.63883315326441,-0.9203634802677243,-3.367334614540768,2.446971134273044,5.240714285714288,-974037105.0
2023-02-07,220.59,221.15,220.02,220.5,64421708.0,AMZN,207.15699999999998,217.81799999999998,170.56029999999998,207.15699999999998,226.65232856326293,187.66167143673704,0.004281289852432035,0.1909906017068166,57.452001301659614,0.04678785875293556,-2.684510119882028,2.7312979786349634,4.972857142857145,-909615397.0
2023-02-08,219.18,224.84,219.03,222.51,98540080.0,AMZN,207.60299999999998,218.0302,170.9129,207.60299999999998,228.1003683548349,187.10563164516506,0.009115646258503363,0.20184725072917797,61.35130692092719,0.9643361972021296,-1.9547408564651967,2.9190770536673263,5.198571428571431,-811075317.0
2023-02-09,223.65,224.38,223.44,223.63,53149888.0,AMZN,208.1525,218.18,171.27505000000002,208.1525,229.77670366650833,186.52829633349168,0.005033481641274484,0.20789672680133942,60.66588589593442,1.7615682435973667,-1.2114790364526842,2.973047280050051,4.9992857142857146,-757925429.0
2023-02-10,228.28,228.32,228.27,228.29,110132067.0,AMZN,208.858,218.3466,171.66385000000002,208.858,232.16538721837944,185.55061278162057,0.02083799132495634,0.23306686831586898,76.28635346756155,2.7378432857178723,-0.4216145720185729,3.159457857736445,4.557857142857143,-647793362.0
2023-02-13,228.58,229.85,228.25,229.64,41748425.0,AMZN,209.85549999999998,218.4244,172.06765,209.85549999999998,234.95178655692868,184.75921344307127,0.00591353103508685,0.24035864750999214,89.8596938775511,3.579222953638862,0.37855293311291405,3.2006700205259477,4.097142857142856,-606044937.0
2023-02-14,233.18,234.1,233.06,233.83,108712279.0,AMZN,211.1935,218.7136,172.5158,211.1935,238.42689611966608,183.96010388033392,0.0182459501828951,0.26299016960138255,94.43089430894312,4.5318796968403205,1.2092182858583955,3.322661410981925,4.242857142857143,-497332658.0
2023-02-15,234.36,235.39,232.66,232.87,27129270.0,AMZN,212.26999999999998,218.88739999999999,172.96224999999998,212.26999999999998,241.17837431028036,183.3616256897196,-0.004105546764743617,0.2578049043966726,91.88596491228073,5.150036635851876,1.9973819558570918,3.152654679994784,4.067857142857144,-524461928.0
